idRule,count_Ant,sup_Antec,count_Cons,sup_Cons,count_Rule,sup_Rule,conf_Rule,state
0,0,0.0,0,0.0,0,0.0,0.0,Not supported
1,0,0.0,0,0.0,0,0.0,0.0,Not supported
2,0,0.0,0,0.0,0,0.0,0.0,Not supported
3,0,0.0,0,0.0,0,0.0,0.0,Not supported
4,0,0.0,0,0.0,0,0.0,0.0,Not supported
5,0,0.0,0,0.0,0,0.0,0.0,Not supported
6,0,0.0,0,0.0,0,0.0,0.0,Not supported
7,0,0.0,0,0.0,0,0.0,0.0,Not supported
8,0,0.0,0,0.0,0,0.0,0.0,Not supported
9,0,0.0,0,0.0,0,0.0,0.0,Not supported
10,0,0.0,0,0.0,0,0.0,0.0,Not supported
11,0,0.0,0,0.0,0,0.0,0.0,Not supported
12,0,0.0,0,0.0,0,0.0,0.0,Not supported
13,0,0.0,0,0.0,0,0.0,0.0,Not supported
14,2,0.00021376656690893543,0,0.0,0,0.0,0.0,Not supported
15,0,0.0,0,0.0,0,0.0,0.0,Not supported
16,0,0.0,0,0.0,0,0.0,0.0,Not supported
17,0,0.0,0,0.0,0,0.0,0.0,Not supported
18,1,0.00010688328345446772,0,0.0,0,0.0,0.0,Not supported
19,0,0.0,0,0.0,0,0.0,0.0,Not supported
20,0,0.0,0,0.0,0,0.0,0.0,Not supported
21,0,0.0,0,0.0,0,0.0,0.0,Not supported
22,0,0.0,0,0.0,0,0.0,0.0,Not supported
23,0,0.0,0,0.0,0,0.0,0.0,Not supported
24,0,0.0,0,0.0,0,0.0,0.0,Not supported
25,0,0.0,0,0.0,0,0.0,0.0,Not supported
26,0,0.0,0,0.0,0,0.0,0.0,Not supported
27,0,0.0,0,0.0,0,0.0,0.0,Not supported
28,0,0.0,0,0.0,0,0.0,0.0,Not supported
29,20,0.0021376656690893546,0,0.0,0,0.0,0.0,Not supported
30,0,0.0,0,0.0,0,0.0,0.0,Not supported
31,0,0.0,0,0.0,0,0.0,0.0,Not supported
32,0,0.0,0,0.0,0,0.0,0.0,Not supported
33,0,0.0,0,0.0,0,0.0,0.0,Not supported
34,0,0.0,0,0.0,0,0.0,0.0,Not supported
35,0,0.0,0,0.0,0,0.0,0.0,Not supported
36,0,0.0,0,0.0,0,0.0,0.0,Not supported
37,0,0.0,3,0.0003206498503634032,0,0.0,0.0,Not supported
38,0,0.0,0,0.0,0,0.0,0.0,Not supported
39,0,0.0,0,0.0,0,0.0,0.0,Not supported
40,0,0.0,0,0.0,0,0.0,0.0,Not supported
41,0,0.0,0,0.0,0,0.0,0.0,Not supported
42,0,0.0,0,0.0,0,0.0,0.0,Not supported
43,0,0.0,0,0.0,0,0.0,0.0,Not supported
44,1,0.00010688328345446772,0,0.0,0,0.0,0.0,Not supported
45,0,0.0,0,0.0,0,0.0,0.0,Not supported
46,0,0.0,0,0.0,0,0.0,0.0,Not supported
47,0,0.0,0,0.0,0,0.0,0.0,Not supported
48,0,0.0,0,0.0,0,0.0,0.0,Not supported
49,0,0.0,0,0.0,0,0.0,0.0,Not supported
50,0,0.0,0,0.0,0,0.0,0.0,Not supported
51,0,0.0,0,0.0,0,0.0,0.0,Not supported
52,0,0.0,0,0.0,0,0.0,0.0,Not supported
53,0,0.0,1,0.00010688328345446772,0,0.0,0.0,Not supported
54,0,0.0,0,0.0,0,0.0,0.0,Not supported
55,0,0.0,0,0.0,0,0.0,0.0,Not supported
56,0,0.0,0,0.0,0,0.0,0.0,Not supported
57,0,0.0,0,0.0,0,0.0,0.0,Not supported
58,0,0.0,0,0.0,0,0.0,0.0,Not supported
59,0,0.0,0,0.0,0,0.0,0.0,Not supported
60,0,0.0,0,0.0,0,0.0,0.0,Not supported
61,0,0.0,0,0.0,0,0.0,0.0,Not supported
62,0,0.0,0,0.0,0,0.0,0.0,Not supported
63,0,0.0,0,0.0,0,0.0,0.0,Not supported
64,0,0.0,0,0.0,0,0.0,0.0,Not supported
65,0,0.0,0,0.0,0,0.0,0.0,Not supported
66,0,0.0,0,0.0,0,0.0,0.0,Not supported
67,0,0.0,0,0.0,0,0.0,0.0,Not supported
68,0,0.0,0,0.0,0,0.0,0.0,Not supported
69,0,0.0,0,0.0,0,0.0,0.0,Not supported
70,0,0.0,0,0.0,0,0.0,0.0,Not supported
71,0,0.0,0,0.0,0,0.0,0.0,Not supported
72,0,0.0,0,0.0,0,0.0,0.0,Not supported
73,185,0.01977340743907653,0,0.0,0,0.0,0.0,Not supported
